time_s,ag_g_unscaled,ag_g_after_scale,ag_m_per_s2_after_scale
27.27,0.04487286,0.04487286,0.4402027566
27.28,0.03589934,0.03589934,0.35217252540000005
27.29,0.02460219,0.02460219,0.24134748390000002
27.3,0.01264062,0.01264062,0.1240044822
27.310000000000002,0.002000579,0.002000579,0.019625679990000002
27.32,-0.005396122,-0.005396122,-0.05293595682
27.330000000000002,-0.008383976,-0.008383976,-0.08224680456
27.34,-0.006944624,-0.006944624,-0.06812676144
27.35,-0.002075284,-0.002075284,-0.020358536040000003
27.36,0.004713359,0.004713359,0.046238051790000005
27.37,0.0119561,0.0119561,0.11728934100000002
27.38,0.01863602,0.01863602,0.1828193562
27.39,0.02435489,0.02435489,0.23892147090000002
27.400000000000002,0.02925738,0.02925738,0.2870148978
27.41,0.03374611,0.03374611,0.33104933910000006
27.42,0.0380524,0.0380524,0.37329404400000005
27.43,0.04199856,0.04199856,0.4120058736
27.44,0.04497068,0.04497068,0.44116237080000004
27.45,0.04622558,0.04622558,0.45347293980000003
27.46,0.04528053,0.04528053,0.44420199930000004
27.47,0.04211263,0.04211263,0.4131249003
27.48,0.03713625,0.03713625,0.36430661250000007
27.490000000000002,0.03107873,0.03107873,0.3048823413
27.5,0.02478812,0.02478812,0.24317145720000002
27.51,0.0189792,0.0189792,0.18618595200000002
27.52,0.0142013,0.0142013,0.139314753
27.53,0.0110402,0.0110402,0.108304362
27.54,0.00996701,0.00996701,0.09777636810000001
27.55,0.01098833,0.01098833,0.1077955173
27.560000000000002,0.01358836,0.01358836,0.13330181160000001
27.57,0.01697731,0.01697731,0.1665474111
27.580000000000002,0.02036838,0.02036838,0.1998138078
27.59,0.02302389,0.02302389,0.22586436090000003
27.6,0.02430559,0.02430559,0.2384378379
27.61,0.02386259,0.02386259,0.2340920079
27.62,0.02172955,0.02172955,0.21316688550000001
27.63,0.01837094,0.01837094,0.1802189214
27.64,0.0148008,0.0148008,0.145195848
27.650000000000002,0.01226527,0.01226527,0.12032229870000001
27.66,0.01163736,0.01163736,0.1141625016
27.67,0.01310189,0.01310189,0.12852954090000002
27.68,0.01623372,0.01623372,0.15925279320000002
27.69,0.02028533,0.02028533,0.19899908730000002
27.7,0.02452812,0.02452812,0.2406208572
27.71,0.02848607,0.02848607,0.2794483467
27.72,0.03184476,0.03184476,0.3123970956
27.73,0.0342483,0.0342483,0.33597582300000006
27.740000000000002,0.03538271,0.03538271,0.34710438509999997
27.75,0.03512875,0.03512875,0.3446130375
27.76,0.03361918,0.03361918,0.3298041558
27.77,0.03122026,0.03122026,0.30627075060000003
27.78,0.02843064,0.02843064,0.2789045784
27.79,0.02571391,0.02571391,0.2522534571
27.8,0.0233696,0.0233696,0.22925577600000002
27.810000000000002,0.02149047,0.02149047,0.21082151070000002
27.82,0.01999685,0.01999685,0.1961690985
27.830000000000002,0.01871564,0.01871564,0.1836004284
27.84,0.01746402,0.01746402,0.1713220362
27.85,0.01611669,0.01611669,0.1581047289
27.86,0.01465753,0.01465753,0.1437903693
27.87,0.01317638,0.01317638,0.1292602878
27.88,0.01180428,0.01180428,0.1157999868
27.89,0.0106458,0.0106458,0.10443529800000001
27.900000000000002,0.009724385,0.009724385,0.09539621685
27.91,0.008934958,0.008934958,0.08765193798
27.92,0.008084091,0.008084091,0.07930493271
27.93,0.006987248,0.006987248,0.06854490288
27.94,0.00556387,0.00556387,0.05458156470000001
27.95,0.00388156,0.00388156,0.0380781036
27.96,0.002104577,0.002104577,0.02064590037
27.97,0.0004086938,0.0004086938,0.004009286178
27.98,-0.001076969,-0.001076969,-0.010565065890000001
27.990000000000002,-0.002196742,-0.002196742,-0.021550039019999998
28.0,-0.002672004,-0.002672004,-0.02621235924
28.01,-0.002214714,-0.002214714,-0.021726344340000002
28.02,-0.0006801191,-0.0006801191,-0.006671968371
28.03,0.001873032,0.001873032,0.01837444392
28.04,0.005220387,0.005220387,0.05121199647
28.05,0.00905895,0.00905895,0.0888682995
28.060000000000002,0.01309683,0.01309683,0.1284799023
28.07,0.01703487,0.01703487,0.1671120747
28.080000000000002,0.02036426,0.02036426,0.1997733906
28.09,0.02246126,0.02246126,0.2203449606
28.1,0.02293641,0.02293641,0.2250061821
28.11,0.02184219,0.02184219,0.21427188390000002
28.12,0.01960101,0.01960101,0.19228590809999999
28.13,0.01679582,0.01679582,0.16476699420000002
28.14,0.01394829,0.01394829,0.1368327249
28.150000000000002,0.01136566,0.01136566,0.1114971246
28.16,0.009113579,0.009113579,0.08940420999000001
28.17,0.007083153,0.007083153,0.06948573093
28.18,0.00509251,0.00509251,0.0499575231
28.19,0.002997032,0.002997032,0.029400883920000002
28.2,0.0009387449,0.0009387449,0.009209087469000002
28.21,-0.0005249059,-0.0005249059,-0.005149326879
28.22,-0.0007140596,-0.0007140596,-0.007004924676
28.23,0.0008208372,0.0008208372,0.008052412932
28.240000000000002,0.004122748,0.004122748,0.04044415788
28.25,0.008857957,0.008857957,0.08689655817
28.26,0.01436438,0.01436438,0.1409145678
28.27,0.01945829,0.01945829,0.1908858249
28.28,0.02267862,0.02267862,0.2224772622
28.29,0.0228917,0.0228917,0.22456757700000002
28.3,0.01964511,0.01964511,0.1927185291
28.310000000000002,0.0132088,0.0132088,0.129578328
28.32,0.004407851,0.004407851,0.043241018310000004
28.330000000000002,-0.005368645,-0.005368645,-0.05266640745
28.34,-0.01408381,-0.01408381,-0.1381621761
28.35,-0.01973234,-0.01973234,-0.1935742554
28.36,-0.02112392,-0.02112392,-0.20722565520000003
28.37,-0.01826119,-0.01826119,-0.1791422739
28.38,-0.01221994,-0.01221994,-0.11987761140000001
28.39,-0.004606055,-0.004606055,-0.045185399550000005
28.400000000000002,0.003061001,0.003061001,0.03002841981
28.41,0.009775436,0.009775436,0.09589702716000001
28.42,0.0151983,0.0151983,0.149095323
28.43,0.01959365,0.01959365,0.19221370650000003
28.44,0.02340767,0.02340767,0.22962924269999999
28.45,0.02664713,0.02664713,0.2614083453
28.46,0.02887046,0.02887046,0.28321921260000005
28.47,0.02949302,0.02949302,0.28932652620000004
28.48,0.02800654,0.02800654,0.2747441574
28.490000000000002,0.02418857,0.02418857,0.23728987170000002
28.5,0.01820971,0.01820971,0.1786372551
28.51,0.01063409,0.01063409,0.10432042290000001
28.52,0.002325278,0.002325278,0.02281097718
28.53,-0.005833297,-0.005833297,-0.057224643570000004
28.54,-0.01321392,-0.01321392,-0.12962855520000002
28.55,-0.019542,-0.019542,-0.19170702
28.560000000000002,-0.0245486,-0.0245486,-0.24082176600000002
28.57,-0.02764582,-0.02764582,-0.2712054942
28.580000000000002,-0.02823669,-0.02823669,-0.27700192889999997
28.59,-0.02622007,-0.02622007,-0.25721888670000004
28.6,-0.02213911,-0.02213911,-0.2171846691
28.61,-0.01691904,-0.01691904,-0.1659757824
28.62,-0.01149979,-0.01149979,-0.11281293989999999
28.63,-0.006573848,-0.006573848,-0.06448944888000001
28.64,-0.002515124,-0.002515124,-0.024673366440000004
28.650000000000002,0.0006062347,0.0006062347,0.005947162407
28.66,0.002950983,0.002950983,0.028949143230000002
28.67,0.004691143,0.004691143,0.04602011283
28.68,0.005794681,0.005794681,0.05684582061000001
28.69,0.00609078,0.00609078,0.0597505518
28.7,0.005433147,0.005433147,0.053299172070000005
28.71,0.003818338,0.003818338,0.03745789578
28.72,0.001581009,0.001581009,0.01550969829
28.73,-0.0004602136,-0.0004602136,-0.004514695416
28.740000000000002,-0.001357491,-0.001357491,-0.013316986710000001
28.75,-0.0004589452,-0.0004589452,-0.004502252412
28.76,0.002365756,0.002365756,0.02320806636
28.77,0.006665027,0.006665027,0.06538391487
28.78,0.01156535,0.01156535,0.11345608350000001
28.79,0.0159487,0.0159487,0.156456747
28.8,0.01867066,0.01867066,0.1831591746
28.810000000000002,0.01886304,0.01886304,0.18504642240000002
28.82,0.01619441,0.01619441,0.15886716210000001
28.830000000000002,0.01093262,0.01093262,0.10724900220000001
28.84,0.003785313,0.003785313,0.03713392053
28.85,-0.004349728,-0.004349728,-0.04267083168
28.86,-0.0125288,-0.0125288,-0.122907528
28.87,-0.01992481,-0.01992481,-0.19546238610000002
28.88,-0.02588469,-0.02588469,-0.2539288089
28.89,-0.02987194,-0.02987194,-0.2930437314
28.900000000000002,-0.03157114,-0.03157114,-0.30971288339999997
28.91,-0.03090862,-0.03090862,-0.3032135622
28.92,-0.02805523,-0.02805523,-0.27522180630000004
28.93,-0.02340851,-0.02340851,-0.2296374831
28.94,-0.01750294,-0.01750294,-0.17170384140000003
28.95,-0.01088241,-0.01088241,-0.10675644210000002
28.96,-0.003988689,-0.003988689,-0.039129039090000005
28.97,0.002877399,0.002877399,0.028227284190000004
28.98,0.009455215,0.009455215,0.09275565915
28.990000000000002,0.01540489,0.01540489,0.1511219709
29.0,0.02016554,0.02016554,0.1978239474
29.01,0.02312428,0.02312428,0.22684918680000002
29.02,0.02393777,0.02393777,0.23482952370000001
29.03,0.02268237,0.02268237,0.22251404970000002
29.04,0.0198024,0.0198024,0.19426154400000004
29.05,0.01593641,0.01593641,0.15633618210000003
29.060000000000002,0.01171148,0.01171148,0.11488961880000001
29.07,0.007587041,0.007587041,0.07442887221000001
29.080000000000002,0.003788411,0.003788411,0.037164311910000004
29.09,0.000326303,0.000326303,0.0032010324300000004
29.1,-0.002926923,-0.002926923,-0.02871311463
29.11,-0.006144241,-0.006144241,-0.060275004210000004
29.12,-0.009467024,-0.009467024,-0.09287150544
29.13,-0.01296237,-0.01296237,-0.12716084970000002
29.14,-0.01661737,-0.01661737,-0.1630163997
29.150000000000002,-0.02032549,-0.02032549,-0.19939305690000003
29.16,-0.02370954,-0.02370954,-0.23259058740000002
29.17,-0.02612396,-0.02612396,-0.25627604760000006
29.18,-0.0269722,-0.0269722,-0.26459728200000004
29.19,-0.02598633,-0.02598633,-0.2549258973
29.2,-0.02331108,-0.02331108,-0.22868169480000003
29.21,-0.01940498,-0.01940498,-0.1903628538
29.22,-0.01485118,-0.01485118,-0.1456900758
29.23,-0.01017121,-0.01017121,-0.0997795701
29.240000000000002,-0.005708782,-0.005708782,-0.05600315142
29.25,-0.001632392,-0.001632392,-0.01601376552
29.26,0.00200317,0.00200317,0.019651097699999998
29.27,0.005228881,0.005228881,0.051295322610000006
29.28,0.008122468,0.008122468,0.07968141108000001
29.29,0.01060305,0.01060305,0.1040159205
29.3,0.01224651,0.01224651,0.1201382631
29.310000000000002,0.01250515,0.01250515,0.1226755215
29.32,0.01101899,0.01101899,0.1080962919
29.330000000000002,0.007778615,0.007778615,0.07630821315
29.34,0.003148876,0.003148876,0.030890473560000003
29.35,-0.002032029,-0.002032029,-0.01993420449
29.36,-0.006591706,-0.006591706,-0.06466463586
29.37,-0.009493292,-0.009493292,-0.09312919452000001
29.38,-0.01020734,-0.01020734,-0.1001340054
29.39,-0.008829043,-0.008829043,-0.08661291183
29.400000000000002,-0.006048292,-0.006048292,-0.05933374452
29.41,-0.002904135,-0.002904135,-0.02848956435
29.42,-0.0003709933,-0.0003709933,-0.003639444273
29.43,0.0009553688,0.0009553688,0.009372167928
29.44,0.0009601277,0.0009601277,0.009418852737000001
29.45,-0.0001112016,-0.0001112016,-0.001090887696
29.46,-0.002004146,-0.002004146,-0.01966067226
29.47,-0.004651273,-0.004651273,-0.045628988130000006
29.48,-0.008076194,-0.008076194,-0.07922746314000001
29.490000000000002,-0.01216477,-0.01216477,-0.1193363937
29.5,-0.01659528,-0.01659528,-0.1627996968
29.51,-0.02097288,-0.02097288,-0.2057439528
29.52,-0.02496356,-0.02496356,-0.2448925236
29.53,-0.02813085,-0.02813085,-0.2759636385
29.54,-0.02972255,-0.02972255,-0.2915782155
29.55,-0.02897384,-0.02897384,-0.2842333704
29.560000000000002,-0.02551616,-0.02551616,-0.25031352960000003
29.57,-0.01955619,-0.01955619,-0.19184622390000003
29.580000000000002,-0.01184527,-0.01184527,-0.1162020987
29.59,-0.00359435,-0.00359435,-0.0352605735
29.6,0.003774349,0.003774349,0.03702636369
29.61,0.008908335,0.008908335,0.08739076635000001
29.62,0.01092611,0.01092611,0.1071851391
29.63,0.009618567,0.009618567,0.09435814227
29.64,0.00540507,0.00540507,0.0530237367
29.650000000000002,-0.0008381232,-0.0008381232,-0.008221988592
29.66,-0.008024434,-0.008024434,-0.07871969754000001
29.67,-0.01517813,-0.01517813,-0.1488974553
29.68,-0.02167684,-0.02167684,-0.2126498004
29.69,-0.02732508,-0.02732508,-0.26805903480000004
29.7,-0.03223914,-0.03223914,-0.3162659634
29.71,-0.03658376,-0.03658376,-0.35888668560000003
29.72,-0.04042313,-0.04042313,-0.39655090530000003
29.73,-0.04359632,-0.04359632,-0.42767989920000005
29.740000000000002,-0.04571404,-0.04571404,-0.4484547324
29.75,-0.04639242,-0.04639242,-0.4551096402
29.76,-0.04546547,-0.04546547,-0.44601626070000006
29.77,-0.04306241,-0.04306241,-0.42244224210000003
29.78,-0.03955019,-0.03955019,-0.3879873639
29.79,-0.03539985,-0.03539985,-0.3472725285
29.8,-0.03104773,-0.03104773,-0.3045782313
29.810000000000002,-0.02680036,-0.02680036,-0.2629115316
29.82,-0.02281776,-0.02281776,-0.2238422256
29.830000000000002,-0.01913822,-0.01913822,-0.18774593820000002
29.84,-0.01571078,-0.01571078,-0.1541227518
29.85,-0.01243767,-0.01243767,-0.1220135427
29.86,-0.009217075,-0.009217075,-0.09041950575
29.87,-0.005981455,-0.005981455,-0.05867807355
29.88,-0.002776926,-0.002776926,-0.02724164406
29.89,0.0002015879,0.0002015879,0.001977577299
29.900000000000002,0.002725393,0.002725393,0.026736105330000003
29.91,0.004667612,0.004667612,0.04578927372
29.92,0.006052428,0.006052428,0.05937431868
29.93,0.007024842,0.007024842,0.06891370002
29.94,0.007784666,0.007784666,0.07636757346
29.95,0.008541093,0.008541093,0.08378812233
29.96,0.009504046,0.009504046,0.09323469126
29.97,0.010831,0.010831,0.10625211000000001
29.98,0.01252651,0.01252651,0.1228850631
29.990000000000002,0.01440354,0.01440354,0.1412987274
30.0,0.01618544,0.01618544,0.1587791664
30.01,0.01763668,0.01763668,0.1730158308
30.02,0.01864382,0.01864382,0.1828958742
30.03,0.01923678,0.01923678,0.1887128118
30.04,0.01956379,0.01956379,0.19192077990000003
30.05,0.01966891,0.01966891,0.19295200710000002
30.060000000000002,0.0192631,0.0192631,0.188971011
30.07,0.01788551,0.01788551,0.1754568531
30.080000000000002,0.01518019,0.01518019,0.1489176639
30.09,0.01107351,0.01107351,0.1086311331
30.1,0.005821593,0.005821593,0.05710982733
30.11,-9.618123e-05,-9.618123e-05,-0.0009435378663
30.12,-0.006165556,-0.006165556,-0.060484104360000006
30.13,-0.0119973,-0.0119973,-0.11769351300000001
30.14,-0.01738195,-0.01738195,-0.1705169295
30.150000000000002,-0.02211078,-0.02211078,-0.21690675180000002
30.16,-0.02584739,-0.02584739,-0.25356289590000003
30.17,-0.02828258,-0.02828258,-0.2774521098
30.18,-0.02930529,-0.02930529,-0.2874848949
30.19,-0.02907945,-0.02907945,-0.2852694045
30.2,-0.02809664,-0.02809664,-0.2756280384
30.21,-0.02705388,-0.02705388,-0.2653985628
30.22,-0.02658337,-0.02658337,-0.2607828597
30.23,-0.02704863,-0.02704863,-0.2653470603
30.240000000000002,-0.02848583,-0.02848583,-0.2794459923
30.25,-0.03065457,-0.03065457,-0.3007213317
30.26,-0.03299878,-0.03299878,-0.32371803180000003
30.27,-0.03467889,-0.03467889,-0.3401999109
30.28,-0.03488519,-0.03488519,-0.34222371390000006
30.29,-0.03310799,-0.03310799,-0.3247893819
30.3,-0.02935924,-0.02935924,-0.2880141444
30.310000000000002,-0.02418904,-0.02418904,-0.2372944824
30.32,-0.01841651,-0.01841651,-0.18066596310000002
30.330000000000002,-0.0128036,-0.0128036,-0.12560331600000002
30.34,-0.00780227,-0.00780227,-0.07654026870000001
30.35,-0.003436935,-0.003436935,-0.03371633235
30.36,0.0005915981,0.0005915981,0.005803577361
30.37,0.004694231,0.004694231,0.046050406110000004
30.38,0.009204668,0.009204668,0.09029779308
30.39,0.01427524,0.01427524,0.1400401044
30.400000000000002,0.0198042,0.0198042,0.194279202
30.41,0.02528339,0.02528339,0.24803005590000002
30.42,0.02993466,0.02993466,0.2936590146
30.43,0.03307488,0.03307488,0.3244645728
30.44,0.03431838,0.03431838,0.33666330780000003
30.45,0.03361223,0.03361223,0.3297359763
30.46,0.03121871,0.03121871,0.3062555451
30.47,0.02761637,0.02761637,0.27091658970000004
30.48,0.02334822,0.02334822,0.2290460382
30.490000000000002,0.01888033,0.01888033,0.18521603730000002
30.5,0.0145569,0.0145569,0.142803189
30.51,0.01067246,0.01067246,0.10469683260000001
30.52,0.007454255,0.007454255,0.07312624155
30.53,0.00499349,0.00499349,0.0489861369
30.54,0.003218621,0.003218621,0.03157467201
30.55,0.001907849,0.001907849,0.018715998690000003
30.560000000000002,0.000765973,0.000765973,0.00751419513
30.57,-0.0004686999,-0.0004686999,-0.004597946019
30.580000000000002,-0.001952304,-0.001952304,-0.01915210224
30.59,-0.003717133,-0.003717133,-0.036465074730000005
30.6,-0.005698632,-0.005698632,-0.05590357992000001
30.61,-0.007774271,-0.007774271,-0.07626559851
30.62,-0.009783464,-0.009783464,-0.09597578184000001
30.63,-0.01157332,-0.01157332,-0.11353426920000001
30.64,-0.01301908,-0.01301908,-0.1277171748
30.650000000000002,-0.01395379,-0.01395379,-0.1368866799
30.66,-0.01419412,-0.01419412,-0.1392443172
30.67,-0.01363813,-0.01363813,-0.13379005530000002
30.68,-0.01231961,-0.01231961,-0.12085537410000001
30.69,-0.01038917,-0.01038917,-0.1019177577
30.7,-0.00804441,-0.00804441,-0.0789156621
30.71,-0.005469262,-0.005469262,-0.053653460220000004
30.72,-0.002800346,-0.002800346,-0.02747139426
30.73,-0.0001166317,-0.0001166317,-0.0011441569770000001
30.740000000000002,0.002555345,0.002555345,0.025067934450000003
30.75,0.005223424,0.005223424,0.051241789440000005
30.76,0.00790922,0.00790922,0.07758944820000001
30.77,0.01063082,0.01063082,0.1042883442
30.78,0.01338868,0.01338868,0.1313429508
30.79,0.01616386,0.01616386,0.15856746659999998
30.8,0.01892844,0.01892844,0.18568799640000003
30.810000000000002,0.02165864,0.02165864,0.2124712584
30.82,0.02434282,0.02434282,0.23880306420000003
30.830000000000002,0.02697986,0.02697986,0.2646724266
30.84,0.02953536,0.02953536,0.28974188160000003
30.85,0.03190077,0.03190077,0.3129465537
30.86,0.03394437,0.03394437,0.3329942697
30.87,0.0355277,0.0355277,0.34852673700000003
30.88,0.03628708,0.03628708,0.3559762548
30.89,0.03563946,0.03563946,0.3496231026
30.900000000000002,0.03309756,0.03309756,0.3246870636
30.91,0.02852873,0.02852873,0.2798668413
30.92,0.02222345,0.02222345,0.2180120445
30.93,0.01476408,0.01476408,0.1448356248
30.94,0.006805442,0.006805442,0.06676138602000001
30.95,-0.001118942,-0.001118942,-0.01097682102
30.96,-0.00869267,-0.00869267,-0.0852750927
30.970000000000002,-0.01579304,-0.01579304,-0.15492972240000003
30.98,-0.022249,-0.022249,-0.21826269000000004
30.990000000000002,-0.02754874,-0.02754874,-0.2702531394
31.0,-0.03108504,-0.03108504,-0.3049442424
31.01,-0.03252316,-0.03252316,-0.31905219960000003
31.02,-0.03195115,-0.03195115,-0.3134407815
31.03,-0.02981701,-0.02981701,-0.29250486810000004
31.04,-0.026746,-0.026746,-0.26237826000000003
31.05,-0.02334088,-0.02334088,-0.22897403280000003
31.060000000000002,-0.02003648,-0.02003648,-0.1965578688
31.07,-0.01704038,-0.01704038,-0.1671661278
31.080000000000002,-0.01435666,-0.01435666,-0.14083883460000002
31.09,-0.01186155,-0.01186155,-0.11636180550000001
31.1,-0.009440561,-0.009440561,-0.09261190341
31.11,-0.007188794,-0.007188794,-0.07052206914
31.12,-0.005394177,-0.005394177,-0.052916876370000004
31.13,-0.004354171,-0.004354171,-0.042714417510000005
31.14,-0.004199251,-0.004199251,-0.04119465231
31.150000000000002,-0.004726894,-0.004726894,-0.04637083014
31.16,-0.005442097,-0.005442097,-0.053386971570000004
31.17,-0.005795627,-0.005795627,-0.05685510087000001
31.18,-0.005402069,-0.005402069,-0.05299429689
31.19,-0.004140485,-0.004140485,-0.04061815785
31.2,-0.002135957,-0.002135957,-0.02095373817
31.21,0.0003046823,0.0003046823,0.0029889333630000003
31.220000000000002,0.002703463,0.002703463,0.026520972030000003
31.23,0.004532812,0.004532812,0.04446688572
31.240000000000002,0.005417462,0.005417462,0.053145302219999996
31.25,0.005250732,0.005250732,0.05150968092
31.26,0.004185475,0.004185475,0.04105950975
31.27,0.00255209,0.00255209,0.0250360029
31.28,0.0008495549,0.0008495549,0.008334133569
31.29,-0.0003170406,-0.0003170406,-0.003110168286
31.3,-0.0004580114,-0.0004580114,-0.004493091834
31.310000000000002,0.0006081185,0.0006081185,0.005965642485
31.32,0.002664096,0.002664096,0.02613478176
31.330000000000002,0.00521153,0.00521153,0.0511251093
31.34,0.00770454,0.00770454,0.07558153740000001
31.35,0.009745336,0.009745336,0.09560174616
31.36,0.01117458,0.01117458,0.10962262980000001
31.37,0.01205726,0.01205726,0.11828172060000001
31.38,0.01259129,0.01259129,0.12352055490000001
31.39,0.01291645,0.01291645,0.1267103745
31.400000000000002,0.01297727,0.01297727,0.12730701870000002
31.41,0.01259787,0.01259787,0.12358510470000002
31.42,0.01161784,0.01161784,0.11397101040000002
31.43,0.009982182,0.009982182,0.09792520542
31.44,0.007762368,0.007762368,0.07614883008000001
31.45,0.005125246,0.005125246,0.05027866326
31.46,0.002320254,0.002320254,0.02276169174
31.470000000000002,-0.0003207587,-0.0003207587,-0.0031466428470000004
31.48,-0.002487317,-0.002487317,-0.024400579770000003
31.490000000000002,-0.004002652,-0.004002652,-0.03926601612
31.5,-0.004870421,-0.004870421,-0.04777883001
31.51,-0.005292213,-0.005292213,-0.05191660953
31.52,-0.00562372,-0.00562372,-0.0551686932
31.53,-0.006228795,-0.006228795,-0.06110447895
31.54,-0.007346327,-0.007346327,-0.07206746787
31.55,-0.009034091,-0.009034091,-0.08862443270999999
31.560000000000002,-0.01119068,-0.01119068,-0.1097805708
31.57,-0.01362513,-0.01362513,-0.1336625253
31.580000000000002,-0.01613685,-0.01613685,-0.15830249850000003
31.59,-0.01857706,-0.01857706,-0.1822409586
31.6,-0.02086166,-0.02086166,-0.20465288460000003
31.61,-0.02282152,-0.02282152,-0.22387911120000004
31.62,-0.02408886,-0.02408886,-0.23631171660000003
31.63,-0.02426803,-0.02426803,-0.2380693743
31.64,-0.02314126,-0.02314126,-0.2270157606
31.650000000000002,-0.02075618,-0.02075618,-0.2036181258
31.66,-0.01738757,-0.01738757,-0.17057206170000003
31.67,-0.01343609,-0.01343609,-0.1318080429
31.68,-0.009448729,-0.009448729,-0.09269203149
31.69,-0.006154837,-0.006154837,-0.060378950970000005
31.7,-0.004219894,-0.004219894,-0.04139716014
31.71,-0.003986096,-0.003986096,-0.03910360176
31.720000000000002,-0.005386093,-0.005386093,-0.05283757233
31.73,-0.008026997,-0.008026997,-0.07874484057
31.740000000000002,-0.01136762,-0.01136762,-0.1115163522
31.75,-0.01485835,-0.01485835,-0.1457604135
31.76,-0.01787251,-0.01787251,-0.17532932310000002
31.77,-0.01976329,-0.01976329,-0.1938778749
31.78,-0.02010097,-0.02010097,-0.1971905157
31.79,-0.01881701,-0.01881701,-0.1845948681
31.8,-0.01618301,-0.01618301,-0.1587553281
31.810000000000002,-0.01267217,-0.01267217,-0.1243139877
31.82,-0.008785963,-0.008785963,-0.08619029703000002
31.830000000000002,-0.004925677,-0.004925677,-0.04832089137
31.84,-0.00143517,-0.00143517,-0.0140790177
31.85,0.001328457,0.001328457,0.01303216317
31.86,0.003097049,0.003097049,0.030382050690000002
31.87,0.003796051,0.003796051,0.03723926031
31.88,0.003574588,0.003574588,0.035066708280000004
31.89,0.002899678,0.002899678,0.028445841180000004
31.900000000000002,0.002551484,0.002551484,0.025030058040000004
31.91,0.003307939,0.003307939,0.03245088159
31.92,0.005634544,0.005634544,0.055274876640000005
31.93,0.009556253,0.009556253,0.09374684193
31.94,0.01456704,0.01456704,0.14290266240000002
31.95,0.01956209,0.01956209,0.1919041029
31.96,0.02331545,0.02331545,0.22872456450000003
31.970000000000002,0.02502474,0.02502474,0.24549269940000001
31.98,0.02447882,0.02447882,0.2401372242
31.990000000000002,0.02200207,0.02200207,0.21584030669999998
32.0,0.01824944,0.01824944,0.1790270064
32.01,0.0139486,0.0139486,0.136835766
32.02,0.009683869,0.009683869,0.09499875489
32.03,0.005779559,0.005779559,0.05669747379
32.04,0.002294947,0.002294947,0.02251343007
32.05,-0.0009003138,-0.0009003138,-0.008832078378
32.06,-0.004015774,-0.004015774,-0.03939474294
32.07,-0.007237333,-0.007237333,-0.07099823673000001
32.08,-0.01057074,-0.01057074,-0.10369895940000001
32.09,-0.01362864,-0.01362864,-0.1336969584
32.1,-0.01577869,-0.01577869,-0.15478894890000003
32.11,-0.01648448,-0.01648448,-0.1617127488
32.12,-0.01553846,-0.01553846,-0.15243229260000002
32.13,-0.01310623,-0.01310623,-0.1285721163
32.14,-0.009620735,-0.009620735,-0.09437941035000001
32.15,-0.005609039,-0.005609039,-0.05502467259
32.160000000000004,-0.001555442,-0.001555442,-0.015258886020000001
32.17,0.002111293,0.002111293,0.020711784330000003
32.18,0.005062395,0.005062395,0.04966209495
32.19,0.007153279,0.007153279,0.07017366699000001
32.2,0.00844415,0.00844415,0.08283711149999999
32.21,0.00914659,0.00914659,0.0897280479
32.22,0.009531355,0.009531355,0.09350259255
32.230000000000004,0.0098371,0.0098371,0.096501951
32.24,0.01019212,0.01019212,0.09998469720000001
32.25,0.01059205,0.01059205,0.10390801050000001
32.26,0.01094515,0.01094515,0.10737192150000001
32.27,0.01107917,0.01107917,0.1086866577
32.28,0.01073795,0.01073795,0.1053392895
32.29,0.009690331,0.009690331,0.09506214711000001
32.3,0.007838863,0.007838863,0.07689924603
32.31,0.005252829,0.005252829,0.05153025249
32.32,0.002128661,0.002128661,0.02088216441
32.33,-0.001286275,-0.001286275,-0.01261835775
32.34,-0.004769132,-0.004769132,-0.04678518492
32.35,-0.008102386,-0.008102386,-0.07948440666
32.36,-0.01090147,-0.01090147,-0.1069434207
32.37,-0.01267845,-0.01267845,-0.12437559450000002
32.38,-0.01307754,-0.01307754,-0.1282906674
32.39,-0.01202708,-0.01202708,-0.11798565480000002
32.4,-0.00974399,-0.00974399,-0.0955885419
32.410000000000004,-0.006629435,-0.006629435,-0.06503475735000001
32.42,-0.003124445,-0.003124445,-0.030650805450000002
32.43,0.000413278,0.000413278,0.0040542571800000005
32.44,0.003776028,0.003776028,0.03704283468
32.45,0.006893532,0.006893532,0.06762554892
32.46,0.009693457,0.009693457,0.09509281317000001
32.47,0.01202501,0.01202501,0.11796534809999999
32.480000000000004,0.01373663,0.01373663,0.1347563403
32.49,0.01476418,0.01476418,0.14483660580000002
32.5,0.01516281,0.01516281,0.14874716610000002
32.51,0.01508309,0.01508309,0.1479651129
32.52,0.01471764,0.01471764,0.14438004840000002
32.53,0.01423261,0.01423261,0.1396219041
32.54,0.01363543,0.01363543,0.13376356830000002
32.55,0.01272699,0.01272699,0.1248517719
32.56,0.01124076,0.01124076,0.11027185560000001
32.57,0.008997997,0.008997997,0.08827035057000002
32.58,0.005984537,0.005984537,0.05870830797
32.59,0.002341714,0.002341714,0.02297221434
32.6,-0.001693449,-0.001693449,-0.016612734690000002
32.61,-0.005756666,-0.005756666,-0.05647289346
32.62,-0.009242082,-0.009242082,-0.09066482442000001
32.63,-0.01149199,-0.01149199,-0.11273642190000001
32.64,-0.01208758,-0.01208758,-0.11857915980000001
32.65,-0.01099507,-0.01099507,-0.1078616367
