time_s,ag_g_unscaled,ag_g_after_scale,ag_m_per_s2_after_scale
21.14,0.003295919,0.003295919,0.03233296539
21.16,0.0002114396,0.0002114396,0.002074222476
21.18,-0.0009870603,-0.0009870603,-0.009683061543
21.2,0.0020607,0.0020607,0.020215467
21.22,0.0047331,0.0047331,0.046431711
21.240000000000002,0.00772782,0.00772782,0.07580991420000001
21.26,0.01034107,0.01034107,0.10144589670000001
21.28,0.0111948,0.0111948,0.109820988
21.3,0.01131618,0.01131618,0.1110117258
21.32,0.008196003,0.008196003,0.08040278943000001
21.34,0.005686804,0.005686804,0.055787547240000006
21.36,0.007494245,0.007494245,0.07351854345
21.38,0.01044612,0.01044612,0.1024764372
21.400000000000002,0.01111728,0.01111728,0.1090605168
21.42,0.007459568,0.007459568,0.07317836208
21.44,-0.0005402909,-0.0005402909,-0.0053002537290000006
21.46,-0.007967929,-0.007967929,-0.07816538349
21.48,-0.01179497,-0.01179497,-0.11570865570000001
21.5,-0.01075151,-0.01075151,-0.1054723131
21.52,-0.008631945,-0.008631945,-0.08467938045000001
21.54,-0.007894484,-0.007894484,-0.07744488804
21.56,-0.003965442,-0.003965442,-0.03890098602
21.580000000000002,0.00145994,0.00145994,0.014322011400000001
21.6,0.008238861,0.008238861,0.08082322641
21.62,0.01355102,0.01355102,0.1329355062
21.64,0.01195778,0.01195778,0.1173058218
21.66,0.008248047,0.008248047,0.08091334107
21.68,0.00638349,0.00638349,0.06262203690000001
21.7,0.004040552,0.004040552,0.03963781512
21.72,0.003014434,0.003014434,0.02957159754
21.740000000000002,0.001818996,0.001818996,0.017844350760000002
21.76,-0.001749982,-0.001749982,-0.017167323420000002
21.78,-0.007188618,-0.007188618,-0.07052034258
21.8,-0.01009052,-0.01009052,-0.09898800120000001
21.82,-0.009734534,-0.009734534,-0.09549577854
21.84,-0.006492971,-0.006492971,-0.06369604551000001
21.86,-0.002211008,-0.002211008,-0.021689988480000002
21.88,-0.002489465,-0.002489465,-0.024421651650000004
21.900000000000002,-0.0001026624,-0.0001026624,-0.001007118144
21.92,0.0005532005,0.0005532005,0.005426896905
21.94,-0.003332996,-0.003332996,-0.03269669076
21.96,-0.006214493,-0.006214493,-0.06096417633
21.98,-0.00857069,-0.00857069,-0.08407846890000001
22.0,-0.009156166,-0.009156166,-0.08982198846
22.02,-0.01015678,-0.01015678,-0.09963801180000001
22.04,-0.00652762,-0.00652762,-0.0640359522
22.06,-0.0009869766,-0.0009869766,-0.009682240446
22.080000000000002,0.001056087,0.001056087,0.01036021347
22.1,-0.001516349,-0.001516349,-0.01487538369
22.12,-0.003688946,-0.003688946,-0.03618856026
22.14,-0.004808902,-0.004808902,-0.047175328620000005
22.16,-0.006525558,-0.006525558,-0.06401572398000001
22.18,-0.006354194,-0.006354194,-0.06233464314
22.2,-0.00370219,-0.00370219,-0.036318483900000004
22.22,0.002520834,0.002520834,0.02472938154
22.240000000000002,0.005238118,0.005238118,0.05138593758
22.26,0.005176922,0.005176922,0.05078560482
22.28,0.004941306,0.004941306,0.048474211860000005
22.3,0.00589093,0.00589093,0.0577900233
22.32,0.003124694,0.003124694,0.030653248140000002
22.34,-0.0006666409,-0.0006666409,-0.006539747229000001
22.36,-0.001599936,-0.001599936,-0.01569537216
22.38,-0.003056492,-0.003056492,-0.02998418652
22.400000000000002,-0.002957547,-0.002957547,-0.029013536070000002
22.42,0.002761597,0.002761597,0.027091266570000005
22.44,0.008801022,0.008801022,0.08633802582000001
22.46,0.01063295,0.01063295,0.10430923950000001
22.48,0.01189061,0.01189061,0.1166468841
22.5,0.01521377,0.01521377,0.1492470837
22.52,0.01567074,0.01567074,0.1537299594
22.54,0.01598184,0.01598184,0.1567818504
22.56,0.02109307,0.02109307,0.2069230167
22.580000000000002,0.02283217,0.02283217,0.2239835877
22.6,0.01934582,0.01934582,0.1897824942
22.62,0.01626236,0.01626236,0.1595337516
22.64,0.01611651,0.01611651,0.15810296310000002
22.66,0.01680807,0.01680807,0.16488716670000003
22.68,0.01674688,0.01674688,0.1642868928
22.7,0.013081,0.013081,0.12832461
22.72,0.006413275,0.006413275,0.06291422775000001
22.740000000000002,-0.00214962,-0.00214962,-0.0210877722
22.76,-0.009848574,-0.009848574,-0.09661451094000001
22.78,-0.0116407,-0.0116407,-0.114195267
22.8,-0.009117222,-0.009117222,-0.08943994782
22.82,-0.004158996,-0.004158996,-0.04079975076
22.84,0.0005095495,0.0005095495,0.004998680595000001
22.86,0.001593815,0.001593815,0.01563532515
22.88,0.0009349016,0.0009349016,0.009171384696
22.900000000000002,0.0009859077,0.0009859077,0.009671754537000001
22.92,0.002022234,0.002022234,0.01983811554
22.94,0.0016785,0.0016785,0.016466085000000002
22.96,0.002988187,0.002988187,0.02931411447
22.98,0.004983313,0.004983313,0.048886300529999996
23.0,0.008585959,0.008585959,0.08422825779000001
23.02,0.01452746,0.01452746,0.14251438260000002
23.04,0.01521087,0.01521087,0.1492186347
23.06,0.009895659,0.009895659,0.09707641479
23.080000000000002,0.004286685,0.004286685,0.04205237985
23.1,0.001743832,0.001743832,0.017106991920000002
23.12,0.003512518,0.003512518,0.03445780158
23.14,0.004041905,0.004041905,0.039651088050000005
23.16,-0.0006011278,-0.0006011278,-0.005897063718
23.18,-0.006732341,-0.006732341,-0.06604426521000001
23.2,-0.01212915,-0.01212915,-0.1189869615
23.22,-0.0150086,-0.0150086,-0.147234366
23.240000000000002,-0.01317668,-0.01317668,-0.1292632308
23.26,-0.01205263,-0.01205263,-0.1182363003
23.28,-0.01417218,-0.01417218,-0.1390290858
23.3,-0.01337964,-0.01337964,-0.1312542684
23.32,-0.01231475,-0.01231475,-0.1208076975
23.34,-0.01152526,-0.01152526,-0.11306280060000001
23.36,-0.009347557,-0.009347557,-0.09169953417
23.38,-0.01063479,-0.01063479,-0.10432728990000001
23.400000000000002,-0.01538084,-0.01538084,-0.1508860404
23.42,-0.01940066,-0.01940066,-0.1903204746
23.44,-0.01781761,-0.01781761,-0.17479075410000003
23.46,-0.01172412,-0.01172412,-0.1150136172
23.48,-0.006105952,-0.006105952,-0.05989938912000001
23.5,-0.003135704,-0.003135704,-0.030761256240000003
23.52,-0.002643036,-0.002643036,-0.025928183160000003
23.54,-0.007005568,-0.007005568,-0.06872462208
23.56,-0.01067756,-0.01067756,-0.1047468636
23.580000000000002,-0.01357231,-0.01357231,-0.13314436110000002
23.6,-0.01504723,-0.01504723,-0.14761332630000001
23.62,-0.01491462,-0.01491462,-0.14631242220000001
23.64,-0.01373957,-0.01373957,-0.1347851817
23.66,-0.01057042,-0.01057042,-0.10369582020000001
23.68,-0.009949233,-0.009949233,-0.09760197573
23.7,-0.005533645,-0.005533645,-0.05428505745000001
