time_s,ag_g,ag_m_per_s2,roof_total_m,roof_total_in,base_total_kN,base_total_kip,D_mode_1_m,D_mode_1_in,roof_mode_1_m,roof_mode_1_in,base_mode_1_kN,base_mode_1_kip,D_mode_2_m,D_mode_2_in,roof_mode_2_m,roof_mode_2_in,base_mode_2_kN,base_mode_2_kip,D_mode_3_m,D_mode_3_in,roof_mode_3_m,roof_mode_3_in,base_mode_3_kN,base_mode_3_kip,D_mode_4_m,D_mode_4_in,roof_mode_4_m,roof_mode_4_in,base_mode_4_kN,base_mode_4_kip,D_mode_5_m,D_mode_5_in,roof_mode_5_m,roof_mode_5_in,base_mode_5_kN,base_mode_5_kip
32.88,0.003155491,0.03095536671,-0.0005563475322903702,-0.021903446153164183,-6.710249525633314,-1.508524103792959,-0.0004687631399089893,-0.018455241728700368,-0.0005867516187002986,-0.023100457429145616,-5.849478793394146,-1.315015145227108,-8.265506088428413e-05,-0.003254136255286777,2.9933398570358785e-05,0.0011784802586755428,-0.8710656884553407,-0.19582335679206683,2.5968541914834233e-06,0.00010223835399541037,4.118051257447049e-07,1.6212800226169484e-05,0.018890932200519413,0.004246850502167058,-1.5753512218018458e-06,-6.202170164574196e-05,9.951887679018692e-08,3.91806601536169e-06,-0.00586468995733302,-0.0013184347509155225,-2.7017372347665408e-06,-0.00010636760766797405,-4.063616296522344e-08,-1.599848935638718e-06,-0.0027312860270138598,-0.0006140175250359932
32.9,0.001464332,0.01436509692,-0.00015965732054369766,-0.006285721281247939,-3.00401035435688,-0.6753283928235569,-0.0001580886060730195,-0.0062239608690165165,-0.00019787977683020732,-0.007790542394890052,-1.972714725140093,-0.4434839123959802,-0.00010093164221079007,-0.003973686701212208,3.655223337003044e-05,0.0014390643059067102,-1.0636746191785402,-0.2391235669395147,8.72305425202335e-06,0.0003434273327568248,1.383288466835466e-06,5.4460175859664013e-05,0.0634562491020311,0.014265532293699566,-6.320021801703107e-06,-0.00024881975597256325,3.9925158421218404e-07,1.5718566307566302e-05,-0.02352806655279069,-0.005289319774912524,-7.4675206127486915e-06,-0.000293996874517665,-1.1231713456843351e-07,-4.421934431828091e-06,-0.007549192587487475,-0.001697126006849228
32.92,-0.001307008,-0.012821748479999999,0.00021797607684886233,0.008581735309010328,0.9676405632393963,0.21753425232225726,0.00014894886444923974,0.005864128521623612,0.00018643954671037225,0.007340139634266624,1.8586641092666234,0.41784431398159444,-8.448445063297387e-05,-0.003326159473739129,3.059590915231482e-05,0.0012045633524533394,-0.8903448302749382,-0.20015748028839997,3.7866656362639473e-06,0.00014908132426236015,6.004835864904901e-07,2.364108608230276e-05,0.02754626887997749,0.006192647593248186,-6.410834049108021e-06,-0.0002523950413034654,4.0498842101115047e-07,1.5944426024061042e-05,-0.023866140798068692,-0.005365321888682704,-4.3116870847320075e-06,-0.0001697514600288192,-6.485102132641669e-08,-2.553189816000657e-06,-0.004358843834197765,-0.0009799070755026893
32.94,-0.004482266,-0.043971029460000005,0.0005716526397587326,0.02250600943932018,5.2682955991338565,1.1843599655781383,0.000447388389282021,0.017613716113465395,0.0005599968070226487,0.022047118386718453,5.582753149115003,1.2550528350391243,-3.249916244289945e-05,-0.00127949458436612,1.176951988418549e-05,0.0004633669245742319,-0.34249451884353715,-0.07699583079865947,3.8409586155897417e-07,1.512188431334544e-05,6.090932832734818e-08,2.3980050522578024e-06,0.002794122559135985,0.0006281437394104191,4.640346916352143e-06,0.00018269082347843082,-2.931423206718153e-07,-1.1541036246921861e-05,0.017275002286629627,0.0038835750061022886,7.881642804017788e-06,0.0003103008977959759,1.1854584424285178e-07,4.667159222159519e-06,0.00796784401662521,0.0017912425921608657
32.96,-0.004746445,-0.046562625450000006,0.000901287187228295,0.03548374752867303,9.717981936944566,2.1846892483065856,0.0007318175999720237,0.028811716534331643,0.0009160173333174616,0.036063674540057544,9.132013947385165,2.052958403883474,4.160525892282015e-05,0.001638002319796069,-1.5067278211835993e-05,-0.0005931999295998423,0.4384597037283147,0.09856966258697462,8.129268478430466e-06,0.00032004994009568764,1.2891268362126267e-06,5.075302504774121e-05,0.059136727880021916,0.01329446529308291,1.9119316681491388e-05,0.0007527290032083224,-1.2078150540687747e-06,-4.7551773782235225e-05,0.07117705752293267,0.016001239074677792,1.7008479368483805e-05,0.0006696251719875515,2.5582034052548123e-07,1.0071666949822095e-05,0.01719450042813196,0.0038654774683758654
32.980000000000004,-0.004420045,-0.04336064145,0.0012034177058986026,0.047378649838527666,13.812737540041264,3.1052269276903717,0.0009918694152222462,0.039049976977253785,0.0012415246323206292,0.04887892253230824,12.377080483088386,2.7824783820631542,0.000111723621097303,0.004398567759736339,-4.046053132440664e-05,-0.0015929343041104977,1.1774065845053394,0.26469152986128536,2.243062257420897e-05,0.0008830953769373611,3.5570134742249753e-06,0.0001400399005600384,0.16317256920103312,0.036682652824948626,2.2081450175027366e-05,0.0008693484320876916,-1.3949404354438067e-06,-5.491891478125224e-05,0.08220443625054782,0.018480292431593184,1.2734193628758356e-05,0.0005013462058566281,1.915318635987372e-07,7.540624551131387e-06,0.012873466995957527,0.0028940705093902165
33.0,-0.006612024,-0.06486395544000001,0.00147232675427135,0.05796562024690354,17.0900950812553,3.8420062126905647,0.0012170872824994422,0.04791682214564733,0.0015234302194595416,0.05997756769525754,15.187470264988029,3.414279138630239,0.00015338446631228803,0.0060387585162318125,-5.554794002336125e-05,-0.0021869267725732775,1.616452087957655,0.3633928854650807,3.260393249675804e-05,0.0012836193896361434,5.170281244758528e-06,0.00020355437971490266,0.2371787681751709,0.053319908199151424,1.227005677943289e-05,0.000483073101552476,-7.751301753803919e-07,-3.0516936038598107e-05,0.04567875263266051,0.010268992101461528,3.2793414750276475e-06,0.00012910793208770267,4.9323765791514795e-08,1.9418805429730235e-06,0.0033152075017850503,0.0007452882946325288
33.02,-0.006923124,-0.06791584644000001,0.0017026563602046325,0.06703371496868632,19.406888469958506,4.36284208578533,0.0014014049934026045,0.055173424937110416,0.0017541410113715535,0.06906066973903754,17.487485879236893,3.9313432179823575,0.0001563827411586344,0.006156800833017103,-5.663376048056005e-05,-0.0022296756094708683,1.6480496007447711,0.37049628891933184,3.403597924678779e-05,0.0013399991829444013,5.397373005975751e-06,0.0002124950002352658,0.24759625643905092,0.05566185272550793,5.075204395974633e-06,0.00019981119669191467,-3.2061335528106465e-07,-1.2622573042561601e-05,0.018893882101059956,0.004247513666189826,4.810242011939368e-06,0.00018937960676926647,7.234966294426598e-08,2.8484119269396056e-06,0.004862851436735042,0.0010932124919433134
33.04,-0.006829282,-0.06699525642,0.0018858594310448716,0.07424643429310518,20.777262966857087,4.670914528083897,0.0015393095327137834,0.060602737508416674,0.0019267563575411841,0.07585654950949544,19.208332954308,4.318205030165321,0.0001241546207377893,0.004887977194401154,-4.4962398032696904e-05,-0.001770173150893579,1.3084114757265515,0.2941426009976186,2.8284421491753154e-05,0.0011135599012501243,4.485299862898365e-06,0.00017658660877552617,0.2057562917794777,0.04625585449106004,1.0413131888189108e-05,0.0004099658223696499,-6.578235856480065e-07,-2.5898566364094747e-05,0.03876582514672306,0.00871490417962299,1.582336043513975e-05,0.0006229669462653445,2.3799525913384017e-07,9.369892091883472e-06,0.015996419896339646,0.0035961382502752966
33.06,-0.004584262,-0.044971610220000006,0.002008640672407505,0.07908034143336634,21.209872137800264,4.768168938578874,0.0016230381939171068,0.06389914149279949,0.002031559665032889,0.0799826639776728,20.253144259657674,4.553087955459611,6.895908958818836e-05,0.00271492478693655,-2.497342439299806e-05,-0.0009832056847637032,0.726729811880279,0.16337536092785696,1.896120379266781e-05,0.0007465040863255044,3.006838403834344e-06,0.00011837946471788757,0.13793412678395486,0.031008825259682363,1.9586145388135757e-05,0.000771108086147077,-1.237305791052192e-06,-4.871282641937764e-05,0.07291495926177194,0.0163919349277974,1.8941814349453827e-05,0.000745740722419442,2.848991548313638e-07,1.1216502158715111e-05,0.019148980216584375,0.004304862003927599
33.08,-0.002492242,-0.02444889402,0.002054772909521408,0.08089657124100032,20.71523803797581,4.6569707693762625,0.0016432830190913706,0.06469618185399097,0.0020569001471015306,0.08098032075202877,20.505770085902927,4.609880500457497,7.029999044015894e-06,0.00027677161590613754,-2.5459029499520947e-06,-0.00010023239960441318,0.07408609819656449,0.01665521743395103,8.877942333553e-06,0.00034952528872255904,1.4078503795142206e-06,5.5427180295835454e-05,0.06458298939281874,0.014518833587619396,1.7227814738369086e-05,0.0006782604227704365,-1.0883241454886021e-06,-4.284740730270087e-05,0.06413540719341612,0.014418213106421449,6.591367764064729e-06,0.00025950266787656416,9.913913580400416e-08,3.903115582834809e-06,0.006663457290085143,0.001498004790774102
33.1,0.0003770188,0.003698554428,0.0020085021587225903,0.07907488813868466,19.364778367009627,4.353375358047572,0.001591531058595583,0.06265870309431429,0.0019921221302171125,0.07843000512665797,19.85998126493152,4.464701398149306,-4.6066393220504134e-05,-0.0018136375283663046,1.6682870887950792e-05,0.0006568059404705037,-0.4854736551637156,-0.10913881932010822,-7.157941347489728e-07,-2.8180871446809955e-05,-1.1350952804140317e-07,-4.468879056748156e-06,-0.0052070765133517185,-0.0011705973676059255,1.0294511686951165e-06,4.052957357067388e-05,-6.503300508549691e-08,-2.5603545309250753e-06,0.0038324227937599565,0.0008615629177764156,-8.264203771950388e-06,-0.0003253623532263932,-1.242998493463074e-07,-4.893694856153835e-06,-0.00835458903858716,-0.001878186331797206
33.12,0.00139906,0.0137247786,0.0018595953579532377,0.0732124156674503,17.304485107849104,3.890203007980237,0.0014634034802059248,0.05761431024432775,0.0018317446226449995,0.07211593002539368,18.261136371144083,4.105266767396584,-7.857939629588292e-05,-0.0030936770195229496,2.8457403135130603e-05,0.0011203702021704961,-0.8281140344050346,-0.18616744084063314,-8.730171766577095e-06,-0.00034370754986523994,-1.3844171512973843e-06,-5.450461225580253e-05,-0.06350802578064169,-0.014277172154095224,-1.472042234431738e-05,-0.0005795441867841488,9.29925896720385e-07,3.661125577639311e-05,-0.05480093067225727,-0.012319739305310664,-1.011761646974545e-05,-0.0003983313570765925,-1.5217657231560186e-07,-5.9912036344725145e-06,-0.010228272437045095,-0.0022994071163080078
33.14,0.00238234,0.023370755400000002,0.001608132288140254,0.06331229480867143,14.690872818727252,3.3026395915903386,0.0012611848615733702,0.0496529473060382,0.001578627234112646,0.06215067850837189,15.73774359424989,3.537985504197557,-8.459324004151207e-05,-0.003330442521319373,3.063530706323725e-05,0.0012061144513085531,-0.8914913144712009,-0.20041522018884234,-1.322958687229874e-05,-0.0005208498768621551,-2.097927447511162e-06,-8.259556879965205e-05,-0.09623922261985517,-0.02163543792190739,-1.5583350160637732e-05,-0.0006135177228597532,9.844392051450204e-07,3.8757449021457496e-05,-0.05801342324422409,-0.013041936365130196,-1.1146245828059378e-06,-4.388285759078495e-05,-1.676479326305031e-08,-6.600312308287523e-07,-0.0011268151873574323,-0.00025331813133852663
33.160000000000004,0.00478648,0.0469553688,0.0012633506159292292,0.049738213225560206,11.52588038379944,2.591120987375638,0.0009912160352150156,0.03902425335492188,0.0012407067954554197,0.048846724230528334,12.36892725564592,2.780645463618962,-6.801886480660232e-05,-0.00267790806325206,2.463292348680013e-05,0.0009698001372755957,-0.7168211923969348,-0.16114781465422914,-1.4884545252974116e-05,-0.0005860057186210281,-2.3603681907347794e-06,-9.292788152499132e-05,-0.10827829153121397,-0.024341928279774546,-5.383654085340506e-06,-0.00021195488524962625,3.4009889362143794e-07,1.3389720221316454e-05,-0.020042173206263458,-0.004505659775921424,2.0721225661730598e-06,8.157962858949054e-05,3.116628412244594e-08,1.2270190599388164e-06,0.0020947852879325724,0.00047092646660094433
33.18,0.00718654,0.07049995740000001,0.0008392994225396253,0.03304328435195376,7.628510058764616,1.7149572837363838,0.0006603303538529256,0.02599725802570573,0.0008265366258860898,0.032540812042759444,8.23995760896871,1.8524161612586734,-4.341018195613748e-05,-0.0017090622817376962,1.5720928211812962e-05,0.0006189341815674395,-0.45748100149042675,-0.10284582043325992,-1.8689073312582808e-05,-0.000735790287896961,-2.9636843727232037e-06,-0.00011668048711508677,-0.1359545014103624,-0.03056378777171167,-2.3071544068185537e-06,-9.083285066214779e-05,1.4574871429972024e-07,5.738138358256702e-06,-0.008589034046775473,-0.0019308916663030235,-9.321069096047978e-06,-0.0003669712242538574,-1.4019589985398544e-07,-5.51952361629864e-06,-0.00942301325653027,-0.0021183776510151314
33.2,0.00857068,0.08407837080000001,0.0003539980067015212,0.013936929397697684,2.8919203619918696,0.6501295601079244,0.00027781064628775446,0.010937427019202932,0.0003477360579869051,0.013690395983736423,3.466670788908117,0.7793385961290734,-2.7836528480197882e-05,-0.0010959263181180268,1.0080954425518278e-05,0.00039688796950859364,-0.29335705019631325,-0.0659492884054819,-2.781149083971507e-05,-0.0010949405842407508,-4.410303250739783e-06,-0.00017363398624959777,-0.20231593655564614,-0.04548243186930289,-1.4910691507608978e-05,-0.0005870350987247629,9.419456756474809e-07,3.7084475419192166e-05,-0.05550926138334155,-0.012478978383834587,-2.3313203208430062e-05,-0.0009178426460011836,-3.506481358099193e-07,-1.3805044716925957e-05,-0.023568178780947188,-0.005298337362529761
33.22,0.00830752,0.08149677120000001,-0.0001700653682752686,-0.0066954869399712055,-2.5009921607368173,-0.5622454043559052,-0.00014120847897494302,-0.005559388936021379,-0.00017675089306049346,-0.006958696577184782,-1.762075412695077,-0.3961303111899665,-3.083448101858316e-05,-0.0012139559456135103,1.1166658159402628e-05,0.0004396322110001035,-0.3249511663202001,-0.07305192825946243,-3.814581376509282e-05,-0.0015018036915390876,-6.049104214509157e-06,-0.00023815370923264398,-0.2774934318350652,-0.062383005127952564,-3.0350897953826156e-05,-0.0011949172422766204,1.9173421343359904e-06,7.548591080062955e-05,-0.112989791712767,-0.02540111565600358,-2.3228311063192865e-05,-0.0009145004355587742,-3.493712940046043e-07,-1.3754775354511982e-05,-0.023482358173707554,-0.005279044122520043
33.24,0.007141661,0.07005969441,-0.000706572238492433,-0.027817804665056418,-8.124829790827128,-1.8265343981408886,-0.0005751424961471143,-0.022643405360122614,-0.0007199068396528976,-0.028342788962712508,-7.1769376641804605,-1.6134397709769144,-4.9951707399807056e-05,-0.001966602653535711,1.808993122588896e-05,0.000712202016767282,-0.5264192891545714,-0.11834376402214009,-4.1046638599341714e-05,-0.0016160093936748708,-6.509112535172259e-06,-0.00025626427303827794,-0.29859561209959334,-0.06712696397032071,-3.0212115250201243e-05,-0.0011894533563071355,1.908574883838759e-06,7.514074345821886e-05,-0.11247313389263366,-0.0252849663575152,-1.0291533409940092e-05,-0.00040517848070630285,-1.547924140907452e-07,-6.094189531131701e-06,-0.010404091499869567,-0.002338932813998359
33.26,0.004056161,0.039790939410000004,-0.0012258607356045678,-0.0482622336852192,-13.470293326658123,-3.0282424060090958,-0.0009970010163326691,-0.03925200851703422,-0.0012479478661496573,-0.04913180575392352,-12.441115364067734,-2.7968739959776374,-7.221540272070199e-05,-0.0028431260913662202,2.6152693004291972e-05,0.0010296335828461408,-0.7610466777836282,-0.17109009928208338,-3.052676710223289e-05,-0.001201841224497358,-4.840887565556097e-06,-0.0001905861246281928,-0.22206833541928922,-0.04992294778152242,-1.2319913508924773e-05,-0.0004850359649182982,7.782797496789978e-07,3.064093502673219e-05,-0.0458643583926396,-0.010310717936195646,-1.9644251093335704e-07,-7.733957123360515e-06,-2.9546433253622355e-09,-1.1632454036859195e-07,-0.0001985909948308346,-4.4645031657039996e-05
33.28,0.003810341,0.03737944521,-0.0016984419044782967,-0.06686779151489357,-18.136343744416667,-4.077212268875357,-0.0013791511589488574,-0.05429728972239597,-0.0017262858489742717,-0.06796400980213668,-17.209790553759362,-3.8689148253580234,-8.258039401644623e-05,-0.003251196614820718,2.9906358083169244e-05,0.0011774156725657184,-0.8702788068543571,-0.19564645877100512,-1.0455903525238921e-05,-0.0004116497450881465,-1.6580810274626474e-06,-6.527878060876565e-05,-0.07606193880205046,-0.017099404072203825,5.893483334546653e-06,0.00023202690293490762,-3.7230608242708577e-07,-1.4657719780593928e-05,0.021940156612372762,0.004932343419469645,-2.1293133976737333e-06,-8.383123612888715e-05,-3.202647730447418e-08,-1.260884933247015e-06,-0.002152601613273549,-0.00048392409359475835
33.3,0.004002101,0.039260610810000006,-0.0021011558931366883,-0.08272267295813733,-21.96525200703633,-4.937985088620632,-0.001700528103574149,-0.06694992533756493,-0.002128553916613841,-0.08380133529975752,-21.220105064914033,-4.770469392108137,-7.493306095218615e-05,-0.0029501205099285886,2.7136888601642256e-05,0.0010683814410095377,-0.7896868942817832,-0.1775286760831805,4.7808383197302676e-06,0.0001882219810917428,7.581379547139638e-07,2.98479509729907e-05,0.03477842262221065,0.007818500432374238,5.416957276413247e-06,0.00021326603450445855,-3.422027394960724e-07,-1.3472548799057968e-05,0.020166153743129422,0.004533531709379196,-1.0292060352772856e-05,-0.0004051992264871203,-1.5480033970784444e-07,-6.094501563300962e-06,-0.01040462420585505,-0.0023390525710679385
33.32,0.004291781,0.04210237161,-0.0024168441268563315,-0.09515134357702093,-24.897445936038256,-5.597168506762943,-0.0019471531833004574,-0.0766595741456873,-0.002437254947948337,-0.09595491921056444,-24.29762556718362,-5.462323523591054,-5.353719133736585e-05,-0.0021077634384789705,1.9388408519624444e-05,0.0007633231700639546,-0.5642051428107394,-0.12683836184670355,2.9745885166985884e-06,0.00011710978412199168,4.7170565146673806e-07,1.857108864042276e-05,0.021638777478414053,0.004864590694892082,-1.1829720975634212e-05,-0.0004657370462848115,7.47313061331103e-07,2.9421774068153662e-05,-0.04403947820886659,-0.00990046855079803,-1.3071562160094228e-05,-0.0005146284314997728,-1.9660614041673694e-07,-7.740399229005391e-06,-0.013214525313448376,-0.0029707434692807
33.34,0.004048,0.039710880000000004,-0.0026306504035883585,-0.10356891352710074,-26.80722511984924,-6.026503946629318,-0.0021091046894381213,-0.08303561769441423,-0.002639969923352919,-0.10393582375405194,-26.31854363871636,-5.916643979343434,-2.7645755994786355e-05,-0.0010884155903459196,1.00118664739641e-05,0.0003941679714159094,-0.2913465820584218,-0.06549731718826687,-1.3480367964875647e-05,-0.0005307231482234507,-2.1376959257344362e-06,-8.41612569186786e-05,-0.09806354091719334,-0.02204556099020945,-2.4648340688576283e-05,-0.0009704071137234758,1.5570973292313347e-06,6.130304445792656e-05,-0.0917604113296577,-0.02062856108941505,-7.429688619865746e-06,-0.0002925074259789664,-1.1174811290033506e-07,-4.399532003950199e-06,-0.0075109468276091254,-0.001688528017992931
33.36,0.005687141,0.05579085321,-0.0027315408476132406,-0.10754097825248979,-27.616107827999993,-6.20834801334032,-0.0021816944152839714,-0.08589348091669179,-0.0027308306065314918,-0.10751301600517685,-27.224357312624328,-6.12027899401995,-8.451394585633869e-06,-0.000332732070300546,3.060659080044931e-06,0.00012049838897814689,-0.08906556675881232,-0.020022735929625304,-3.126303812484161e-05,-0.0012308282726315595,-4.9576442868390765e-06,-0.00019518284593854633,-0.22742437197110008,-0.05112703269793843,-1.9454031101473716e-05,-0.0007659067362784927,1.2289598011328743e-06,4.838424413908954e-05,-0.0724231265075999,-0.01628136652615016,-2.8067527949173215e-06,-0.00011050207854005203,-4.221567608783845e-08,-1.6620344916471831e-06,-0.00283745013815239,-0.0006378841666561664
33.38,0.00521794,0.0511879914,-0.0027148766373531604,-0.10688490698240789,-27.38135349787152,-6.155573140496057,-0.002165783895793482,-0.08526708251155442,-0.0027109153822516565,-0.10672895205715184,-27.025817285843274,-6.075645420436313,-4.965552799178869e-06,-0.00019549420469208145,1.7982670325301658e-06,7.079791466654196e-05,-0.05232979833664963,-0.011764206656683191,-3.786275141352974e-05,-0.0014906595044696747,-6.004216624107926e-06,-0.00023638648126409156,-0.27543428207246595,-0.06192008984613861,-5.548989282363447e-06,-0.00021846414497493887,3.5054353153703097e-07,1.3800926438465787e-05,-0.020657680184107463,-0.004644031249081032,-7.037482767025182e-06,-0.0002770662506702828,-1.0584904146331547e-07,-4.167285096980924e-06,-0.007114451435018124,-0.0015993923078406432
33.4,0.00291682,0.0286140042,-0.0025804735165555906,-0.10159344553368467,-26.117933550086967,-5.8715450373435205,-0.002062551911689269,-0.08120283116886885,-0.0025816997323467802,-0.10164172174593623,-25.737633018763667,-5.786050076836472,-1.6214820330118854e-05,-0.0006383787531542856,5.872171340696339e-06,0.00023118784805891099,-0.17088092952721032,-0.038415561162908264,-2.7647515867586632e-05,-0.001088484876676639,-4.384300352988422e-06,-0.00017261025011765444,-0.2011230932719457,-0.045214270031410604,1.165816969554748e-06,4.589830588798221e-05,-7.364757379013328e-08,-2.899510779139106e-06,0.00434008301057842,0.0009756894745731442,-1.2499880837167489e-05,-0.0004921212928018697,-1.8800762272830863e-07,-7.401874910563332e-06,-0.012636591534721917,-0.0028408187873035827
33.42,-0.00179456,-0.0176046336,-0.0023302902917814454,-0.09174371227486006,-23.65929852326384,-5.318821895495485,-0.0018695807061792846,-0.07360553961335767,-0.002340157346532242,-0.09213217899733236,-23.32963444066405,-5.244710461508292,-2.8719112245524098e-05,-0.0011306737104537048,1.0400580729541253e-05,0.0004094716822654037,-0.3026582161133002,-0.06804027368487478,-2.8677241668154847e-06,-0.00011290252625257815,-4.547592679595073e-07,-1.790390818738218e-05,-0.020861387975793923,-0.004689826582431241,-1.0670565472267805e-07,-4.201010028451892e-06,6.7408630902107194e-09,2.6538831063821734e-07,-0.00039724194388027705,-8.93035415585996e-05,-5.685059300268378e-06,-0.00022382123229403066,-8.550757387500989e-08,-3.366439916338972e-06,-0.005747236566812153,-0.0012920301783290488
33.44,-0.005147301,-0.050495022810000005,-0.0019692789850877163,-0.0775306687042408,-19.809024634658527,-4.453245891953713,-0.001583820972824459,-0.06235515641041177,-0.001982471402757177,-0.07805005522666052,-19.763770664366387,-4.443072394721271,-2.4742946396415698e-05,-0.0009741317478903818,8.960618604174999e-06,0.00035278026000688974,-0.26075513594238275,-0.0586200865190284,2.661976977654908e-05,0.0010480224321476016,4.221321965660645e-06,0.00016619377817561593,0.19364670827165864,0.04353351182128955,2.6541308411970238e-06,0.00010449334020460723,-1.6766808348173286e-07,-6.601105648887121e-06,0.009880751844031603,0.00222128137908726,1.184416636004733e-05,0.00046630576220658786,1.7814518310685761e-07,7.013589886096757e-06,0.011973705534550348,0.002691796086209418
33.46,-0.006561021,-0.06436361601,-0.0015080752494165911,-0.05937304131561383,-14.628330140973704,-3.2885794383059377,-0.0012089801011692565,-0.047597641778317185,-0.001513282446813623,-0.05957804908715051,-15.086304492281732,-3.391536168190271,4.32809243692341e-06,0.00017039734003635473,-1.5674117782716087e-06,-6.170912512880349e-05,0.04561188120767416,0.010253958807086775,4.6264714117336956e-05,0.0018214454376904315,7.336586889289116e-06,0.00028884200351531953,0.33655473631647087,0.07566051456650758,1.4253079282437337e-05,0.0005611448536392653,-9.004026666302771e-07,-3.544892388308178e-05,0.05306111410074869,0.011928612980682459,2.2500532260323925e-05,0.0008858477267844065,3.384249526448854e-07,1.3323817033263205e-05,0.022746619683134257,0.005113643530056484
33.480000000000004,-0.007969641,-0.07818217821,-0.000961907171966826,-0.03787036110105614,-8.453240647347718,-1.900364095697753,-0.0007580639695601266,-0.029845038171658532,-0.0009488699587261395,-0.03735708498921809,-9.459530275437325,-2.1265870034407786,5.270542858701758e-05,0.002075016873504629,-1.9087186965181352e-05,-0.0007514640537472974,0.5554395574368692,0.12486777986315352,4.667388775762463e-05,0.001837554636126954,7.401473013024014e-06,0.00029139657531590605,0.3395312883008927,0.07632967007220678,2.5368582874404567e-05,0.0009987631052915185,-1.6025968295069346e-06,-6.309436336641475e-05,0.09444171633365765,0.021231342433492242,1.6694479166212523e-05,0.0006572629592997057,2.51097540977689e-07,9.885729959751535e-06,0.016877066018187503,0.003794115374172772
33.5,-0.007182202,-0.07045740162000001,-0.00034900079400313573,-0.013740188740280934,-1.7104805962586656,-0.3845313350374732,-0.00025148691459655266,-0.009901059629785538,-0.0003147865983023323,-0.012393173161509147,-3.1381890948897313,-0.7054929736691976,0.00010413459546624497,0.004099787223080511,-3.771217778688815e-05,-0.0014847314089326043,1.0974291485770369,0.2467118870184188,3.158818447325453e-05,0.001243629309970651,5.009205492444205e-06,0.00019721281466315767,0.22978966365488393,0.051658771421492417,2.5356845995990563e-05,0.0009983010234641955,-1.60185538154243e-06,-6.306517250167048e-05,0.09439802248811233,0.021221519666255236,6.0257604100565235e-06,0.00023723466181324896,9.063197518303713e-08,3.5681879993321705e-06,0.0060916639110327265,0.001369460525557916
33.52,-0.005086103,-0.04989467043,0.0003052306603236416,0.012016955130852032,5.120407979762655,1.1511135061697664,0.0002825930306838448,0.01112570986944271,0.0003537221766612486,0.013926069947293254,3.5263479557438475,0.7927545569325991,0.00013723721521691226,0.005403039969169774,-4.9700238773340796e-05,-0.001956702313911055,1.4462832411674265,0.32513740686967285,1.2680409956558876e-05,0.0004992287384471999,2.010839820649387e-06,7.916692207281051e-05,0.0922442105335563,0.020737323477115974,1.3734230163983461e-05,0.0005407177229914749,-8.676256701246665e-07,-3.4158490949790025e-05,0.05112955168326621,0.011494380475077101,4.35538595232316e-06,0.00017147188788673858,6.55082852090693e-08,2.579066346813752e-06,0.004403020634558721,0.0009898384153013628
33.54,-0.003488783,-0.03422496123,0.0009666121586269632,0.03805559679633713,11.561112147096335,2.599041402845952,0.0008111536616256256,0.03193518352856794,0.001015322416489307,0.03997332348383098,10.12201203103196,2.2755188267388493,0.0001350069051243776,0.005315232485211717,-4.889253552781542e-05,-0.00192490297353604,1.422778974454195,0.3198534375115376,5.728755514008392e-07,2.2554155566962173e-05,9.084571989231597e-08,3.5766031453667704e-06,0.004167408873528781,0.0009368707843223602,7.539773248790773e-07,2.968414664878257e-05,-4.763063338435258e-08,-1.8752217867855346e-06,0.0028068935892388183,0.0006310147811901317,9.245719086967907e-06,0.0003640046884633035,1.390625789636312e-07,5.474904683607528e-06,0.009346839147409868,0.0021012530300522116
33.56,0.0005289957,0.0051894478170000004,0.0015932306413929459,0.06272561580287189,17.16253545812659,3.8582914572527445,0.0012995468280236364,0.05116326094581246,0.0016266449726993239,0.0640411406574537,16.21644486173286,3.6456018302008952,9.228903443992892e-05,0.003633426552753107,-3.34223267396954e-05,-0.0013158396354210787,0.9725939399384133,0.218647815702738,-2.453787085606288e-06,-9.660579077190111e-05,-3.8911776512242456e-07,-1.531959705206396e-05,-0.01785018412690284,-0.004012881027704256,-4.435344000490826e-06,-0.0001746198425390089,2.8019177374432025e-07,1.1031172194658279e-05,-0.016511821019343266,-0.003712005032010144,7.773641593876924e-06,0.0003060488816486978,1.1692142469558788e-07,4.603205696676688e-06,0.007858661601561881,0.0017666974088254048
33.58,0.003653255,0.03583843155,0.002137211454801197,0.08414218325988965,21.489595165968442,4.831053176902014,0.001712541247530382,0.06742288376103867,0.0021435907893154102,0.08439333816202403,21.370011541834593,4.80416970874845,1.6413805574249153e-05,0.000646212817883825,-5.944233529731698e-06,-0.0002340249421154212,0.17297794835239116,0.03888698974865737,-4.17892285206318e-06,-0.00016452452173477088,-6.626871297645916e-07,-2.609004447892093e-05,-0.03039976157630592,-0.006834138270452523,-4.805154617707878e-06,-0.0001891793156577905,3.0355363536679215e-07,1.195093052625166e-05,-0.017888545512835786,-0.0040215050103316816,-5.050776983228108e-06,-0.00019884948752866568,-7.596749008390977e-08,-2.9908460662956605e-06,-0.005106017129399408,-0.0011478783143092986
