Period_sec,Damping_ratio,Damping_percent,Sd_cm,PSV_cm_per_sec,PSA_cm_per_sec2,PSA_g,PSV_over_PGA_sec
2.235294117647059,0.05,5.0,23.6295270646274,66.4202066725573,186.70047192900896,0.1903164851467981,0.2411243509733537
2.2747899159663865,0.05,5.0,23.992857266207984,66.27054533440378,183.04552601597578,0.1865907502711272,0.2405810375024099
2.314285714285714,0.05,5.0,24.242920384662895,65.81847704618943,178.69430959400498,0.1821552595249796,0.23893990029353762
2.3537815126050416,0.05,5.0,24.377408787730282,65.07306472666589,173.70606489776605,0.17707040254614276,0.23623384033442404
2.3932773109243697,0.05,5.0,24.40870231531648,64.08133276276371,168.23578556551425,0.17149417488839372,0.23263356960183923
2.4327731092436973,0.05,5.0,24.34468993323571,62.87565310350805,162.39055679224387,0.16553573577191016,0.22825660753135066
2.472268907563025,0.05,5.0,24.198199717208098,61.49888163793249,156.2972653716405,0.159324429532763,0.223258533259885
2.511764705882353,0.05,5.0,23.990187453940482,60.01151022389717,150.11893367933536,0.15302643596262525,0.21785894953631063
2.5512605042016805,0.05,5.0,23.736715721155942,58.45823396483538,143.9695852801414,0.14675798703378326,0.21222011237196714
2.590756302521008,0.05,5.0,23.44505666313976,56.85970363499215,137.89797755285838,0.14056878445755186,0.20641698998490712
2.6302521008403357,0.05,5.0,23.079749756274673,55.133249210475384,131.70312506001028,0.13425395011214095,0.20014946653908386
2.6697478991596637,0.05,5.0,22.687507163520262,53.394484067664756,125.66259079517751,0.12809642282892714,0.19383725166414087
2.7092436974789913,0.05,5.0,22.275924704571633,51.66156257476671,119.81172871888911,0.12213224130365863,0.18754625091006677
2.748739495798319,0.05,5.0,23.12687900358616,52.86440078384001,120.83968916865581,0.12318011128303344,0.191912897703543
2.788235294117647,0.05,5.0,24.256240760084463,54.66054313016764,123.17551614187197,0.12556117853401833,0.19843340824108316
2.8277310924369745,0.05,5.0,24.89687110354165,55.3205554555409,122.92162509827313,0.1253023701307575,0.2008294417911533
2.867226890756302,0.05,5.0,25.059517235576713,54.91493924223657,120.33953103044016,0.12267026608607559,0.19935693890269596
2.90672268907563,0.05,5.0,24.752300087719686,53.50468719102972,115.65598111143744,0.11789600521043572,0.19423732052763618
2.9462184873949577,0.05,5.0,24.032952820383983,51.25332581247018,109.30423017396208,0.1114212336126015,0.18606423467911026
2.9857142857142853,0.05,5.0,23.458258312745752,49.36593721237668,103.8864746208462,0.10589854701411437,0.17921247413768934
3.0252100840336134,0.05,5.0,23.11619106775132,48.01098371363133,99.71601940798467,0.10164731845869997,0.174293605327258
3.064705882352941,0.05,5.0,22.52190630380035,46.17386340155724,94.66452939935678,0.09649799123277959,0.1676243330515387
3.1042016806722685,0.05,5.0,21.889286824624936,44.305898749251895,89.67915125359943,0.09141605632375069,0.16084308699717514
3.143697478991596,0.05,5.0,21.28638083050516,42.544257572825046,85.03154513842863,0.08667843541124223,0.1544478255760847
3.183193277310924,0.05,5.0,20.521460873584285,40.50653862642318,79.95433081501345,0.08150288564221554,0.14705032287273548
3.2226890756302518,0.05,5.0,19.620458693555115,38.25345073333212,74.5816657939877,0.07602616288887634,0.13887096928255815
3.2621848739495793,0.05,5.0,19.42426770546889,37.412433128586514,72.05883762644373,0.07345447260595692,0.1358178347883947
3.3016806722689074,0.05,5.0,19.3971741995954,36.913333550196974,70.24704628453146,0.07160759050410954,0.13400596054199954
3.341176470588235,0.05,5.0,19.340013341619596,36.36949102761029,68.39394855849953,0.06971860199643173,0.13203165660860622
3.3806722689075626,0.05,5.0,19.269139317185378,35.812868982671,66.56039814015425,0.06784953938853644,0.13001095935324974
3.4201680672268906,0.05,5.0,19.1734511777722,35.223516610919674,64.70906624666895,0.06596235091403563,0.1278714416484387
3.459663865546218,0.05,5.0,19.067870599973254,34.629654512415534,62.891814026205076,0.0641099021673854,0.1257155523454226
3.4991596638655458,0.05,5.0,18.94603512913178,34.02001079915376,61.087247378474345,0.06227038468753756,0.12350237126620794
3.538655462184874,0.05,5.0,18.806725449335765,33.392948898864404,59.29203566916287,0.06044040333247999,0.12122595718528248
3.5781512605042014,0.05,5.0,18.656921295954447,32.7613019208776,57.528403884280344,0.05864261354157018,0.11893289796066739
3.617647058823529,0.05,5.0,18.496077109143645,32.12427250170317,55.793932825546136,0.05687454926151492,0.11662029893479246
3.657142857142857,0.05,5.0,18.323170868416465,31.48027913553232,54.08496059812583,0.055132477673930515,0.11428241878915225
3.6966386554621846,0.05,5.0,18.145771223136627,30.842409486842126,52.42291502833231,0.05343824161909512,0.11196676948977162
3.736134453781512,0.05,5.0,17.96095779032715,30.20555804056612,50.79772176923479,0.05178157163020876,0.10965481655643049
3.7756302521008402,0.05,5.0,17.769982692322465,29.571776552831274,49.21163872986807,0.05016476934747,0.10735400845081325
3.815126050420168,0.05,5.0,17.5641664995755,28.92667540325034,47.63975278332913,0.048562439126737134,0.10501210673449211
3.8546218487394954,0.05,5.0,17.373435686990707,28.319383879232202,46.16171019643788,0.047055769823076334,0.10280746477511993
3.894117647058823,0.05,5.0,17.1576909006808,27.684050956629463,44.66840449601796,0.045533541790028505,0.10050102451711505
3.933613445378151,0.05,5.0,16.952395683625255,27.078167430508465,43.25212583982404,0.04408983266037109,0.09830149399289383
3.9731092436974786,0.05,5.0,16.738300554685722,26.47041338699347,41.86104691985436,0.04267181133522361,0.09609517295543563
4.012605042016807,0.05,5.0,16.523782400836826,25.873961108264915,40.515049592888694,0.0412997447430058,0.09392988055723503
4.052100840336134,0.05,5.0,16.31618811141862,25.299872202178353,39.22996775200237,0.03998977344750497,0.0918457735991891
4.091596638655462,0.05,5.0,16.094735238702114,24.715584869575437,37.95403443333973,0.03868912786273163,0.08972464343543671
4.1310924369747895,0.05,5.0,15.870566875138458,24.13833970742726,36.71320932738115,0.0374242704662397,0.08762907836498059
4.170588235294118,0.05,5.0,15.659563914448963,23.59186195161906,35.5422381737401,0.03623061995284414,0.08564520778113505
4.2100840336134455,0.05,5.0,15.452900478743258,23.062113835769292,34.41820487393938,0.03508481638525931,0.08372207057616746
4.249579831932773,0.05,5.0,15.228275659998866,22.515656056534826,33.290359261608685,0.03393512666830651,0.08173827251299925
4.289075630252101,0.05,5.0,15.015447191225308,21.99654314957661,32.22334335896007,0.032847444810356854,0.07985374415870994
4.328571428571428,0.05,5.0,14.808692967890108,21.495720611243087,31.20234889051484,0.03180667572937293,0.07803561507483292
4.368067226890756,0.05,5.0,14.595814301034187,20.99514526653902,30.20017353412363,0.030785090248851812,0.07621838337454523
4.4075630252100835,0.05,5.0,14.390078925312105,20.513724240702384,29.2432643634339,0.029809647669147708,0.07447068733120024
4.447058823529411,0.05,5.0,14.184552313927467,20.04114949328595,28.31585122484744,0.028864272400456106,0.07275510580916526
4.4865546218487395,0.05,5.0,13.977719623243056,19.575065939673625,27.413856971732976,0.027944808330003033,0.07106308917756751
4.526050420168067,0.05,5.0,13.780045139652339,19.129830451716433,26.55654676038674,0.027070893741474762,0.06944675698828003
4.565546218487395,0.05,5.0,13.587974200100767,18.700009979680846,25.73528386869987,0.02623372463679905,0.0678863857165438
4.605042016806722,0.05,5.0,13.385717667751408,18.263664971810787,24.919206163010422,0.02540184114476088,0.06630232851326198
4.64453781512605,0.05,5.0,13.1944917112763,17.849663358536812,24.14723423872405,0.024614917674540316,0.0647993842241131
4.6840336134453775,0.05,5.0,13.005252012864945,17.4453078493805,23.401220188474742,0.02385445483024948,0.06333145805236123
4.723529411764706,0.05,5.0,12.81679306402706,17.04875292286367,22.67805798009246,0.0231172864221126,0.06189185022709435
4.763025210084034,0.05,5.0,12.64323884290188,16.67843629395398,22.001501408608654,0.022427626308469575,0.060547494928100944
